-concept:on-	0.705609024328118
ANYREL:-@ANY_REL@-	0.705609024328118
-concept:on-_concept:in-concept:in-	0.5822075120335449
ANYREL:-@ANY_REL@-_concept:in-concept:in-	0.5295625146458913
ANYREL:-@ANY_REL@-_concept:used_for-concept:in-	0.46621935745880044
ANYREL:-concept:used_for-_@ANY_REL@-concept:in-	0.46621935745880044
-concept:used_for-_concept:used_for-concept:in-	0.46621935745880044
ANYREL:-@ANY_REL@-_concept:on-concept:in-	0.46184959878794807
ANYREL:-concept:on-_@ANY_REL@-concept:in-	0.45169879326305
-concept:on-_concept:on-concept:in-	0.45094694768043053
-concept:in-_concept:in-concept:in-	0.3943599630510151
-concept:in-_concept:on-concept:in-	0.3857975622516498
ANYREL:-concept:in-_@ANY_REL@-concept:in-	0.3762827440466769
ANYREL:-concept:made_of-_@ANY_REL@-concept:in-	0.3670886753694312
ANYREL:-@ANY_REL@-_concept:made_of-concept:in-	0.3670886753694312
-concept:made_of-_concept:made_of-concept:in-	0.3670886753694312
-concept:on-_concept:in-concept:on-	0.34681465390874994
-concept:used_for-_concept:used_for-concept:on-	0.18763614448712995
ANYREL:-@ANY_REL@-_concept:used_for-concept:on-	0.18763614448712995
ANYREL:-concept:used_for-_@ANY_REL@-concept:on-	0.18763614448712995
!!!!NULL FEATURE!!!!	0.0
!!!!NULL FEATURE-10!!!!	0.0
-concept:in-_concept:in-concept:on-	-0.06237733062212486
ANYREL:-concept:on-_concept:in-@ANY_REL@-	-0.09202718640373715
ANYREL:-concept:in-_concept:in-@ANY_REL@-	-0.11030383562927426
ANYREL:-@ANY_REL@-_concept:in-concept:on-	-0.16097093769534582
ANYREL:-concept:in-_concept:on-@ANY_REL@-	-0.17643288356678433
ANYREL:-concept:made_of-_@ANY_REL@-concept:on-	-0.2259282169200702
-concept:made_of-_concept:made_of-concept:on-	-0.2259282169200702
ANYREL:-@ANY_REL@-_concept:made_of-concept:on-	-0.2259282169200702
-concept:on-_concept:on-concept:on-	-0.28169295584952253
ANYREL:-concept:on-_@ANY_REL@-concept:on-	-0.3134782327724094
-concept:in-_concept:on-concept:on-	-0.34792577283605264
ANYREL:-concept:in-_@ANY_REL@-concept:on-	-0.3507018252335376
ANYREL:-@ANY_REL@-_concept:on-concept:on-	-0.3732444145586453
ANYREL:-concept:used_for-_concept:used_for-@ANY_REL@-	-0.3869695030927903
ANYREL:-concept:on-_concept:on-@ANY_REL@-	-0.39923109459075135
ANYREL:-concept:made_of-_concept:made_of-@ANY_REL@-	-1.9384274935480474
